Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1179,AC Leonard,MIN,TE,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,AD Denham,HOU,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,HOU,TE,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,10,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,11,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,11,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,15,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,15,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,15,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,16,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,16,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,17,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,HOU,TE,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,3,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,HOU,TE,3,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,HOU,TE,4,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,AD Denham,PHI,TE,6,WAS,0.35,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1421,AD Denham,ARI,TE,6,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,7,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AD Denham,HOU,TE,8,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,8,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,PHI,TE,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,AD Denham,ARI,TE,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,AJ Derby,NE,TE,1,ARI,1.89,1.4,50,14.3,0.1,0,7,14,0,0,0,0,0,0,2,2.03
691,AJ Derby,DEN,TE,1,LAC,2.16,1.6,100,15.6,0.1,0,8,8,0,0,0,0,0.1,0.1,2,1.96
700,AJ Derby,MIA,TE,1,TEN,1.62,1.2,50,13.2,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.92
1372,AJ Derby,NO,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,AJ Derby,DEN,TE,10,NO,0.54,0.4,0,4.1,0,0,4,0,0,0,0,0,0,0,0.4,0.41
446,AJ Derby,DEN,TE,10,NE,3.37,2.5,66.7,27.4,0.2,0,9,13.5,0,0,0,0,0.1,0.1,3.7,3.74
872,AJ Derby,MIA,TE,10,GB,1.08,0.8,100,9,0.1,0,9,9,0,0,0,0,0,0,1.5,1.5
1371,AJ Derby,NE,TE,11,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,AJ Derby,DEN,TE,12,KC,1.89,1.4,50,13.9,0.1,0,7,14,0,0,0,0,0,0,2,1.99
1421,AJ Derby,DEN,TE,12,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,AJ Derby,MIA,TE,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,13,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,AJ Derby,DEN,TE,13,JAX,2.83,2.1,66.7,22.8,0.2,0,7.7,11.5,0,0,0,0,0,0,3.5,3.48
1421,AJ Derby,MIA,TE,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,AJ Derby,MIA,TE,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,AJ Derby,DEN,TE,14,TEN,2.97,2.2,66.7,22.8,0.2,0,7.7,11.5,0,0,0,0,0,0,3.5,3.48
1421,AJ Derby,MIA,TE,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,AJ Derby,MIA,TE,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,15,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,AJ Derby,DEN,TE,15,NE,4.72,3.5,80,31.4,0.2,0,6.2,7.8,0,0,0,0,0,0,4.3,4.34
874,AJ Derby,MIA,TE,15,BUF,1.48,1.1,100,8,0.1,0,8,8,0,0,0,0,0,0,1.4,1.4
1473,AJ Derby,MIA,TE,15,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,16,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,DEN,TE,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,AJ Derby,MIA,TE,16,KC,2.43,1.8,100,19.1,0.1,0,9.5,9.5,0,0,0,0,0.1,0.1,2.3,2.31
1473,AJ Derby,MIA,TE,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,17,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,DEN,TE,17,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,AJ Derby,MIA,TE,17,BUF,3.1,2.3,66.7,24.5,0.2,0,8,12,0,0,0,0,0,0,3.6,3.65
1371,AJ Derby,NE,TE,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,NE,TE,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,AJ Derby,DEN,TE,2,DAL,2.43,1.8,100,18.9,0.1,0,9.5,9.5,0,0,0,0,0.1,0.1,2.3,2.29
758,AJ Derby,MIA,TE,2,NYJ,1.48,1.1,100,12,0.1,0,12,12,0,0,0,0,0,0,1.8,1.8
1372,AJ Derby,NO,TE,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,NE,TE,3,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,AJ Derby,DEN,TE,3,BUF,2.16,1.6,100,17.2,0.1,0,8.5,8.5,0,0,0,0,0.1,0.1,2.1,2.12
598,AJ Derby,MIA,TE,3,LV,2.02,1.5,100,17,0.1,0,8.5,8.5,0,0.1,0,0,0,0,2.3,2.31
1372,AJ Derby,NO,TE,3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,NE,TE,4,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,AJ Derby,DEN,TE,4,LV,2.02,1.5,100,16.7,0.1,0,8.5,8.5,0,0,0,0,0.1,0.1,2.1,2.07
1473,AJ Derby,MIA,TE,4,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,AJ Derby,NO,TE,4,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,5,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,AJ Derby,MIA,TE,5,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,NE,TE,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,AJ Derby,DEN,TE,6,NYG,2.97,2.2,66.7,23.8,0.2,0,8,12,0,0,0,0,0.1,0.1,3.4,3.38
1473,AJ Derby,MIA,TE,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,NE,TE,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,AJ Derby,DEN,TE,7,LAC,3.24,2.4,66.7,26.4,0.2,0,8.7,13,0,0,0,0,0.1,0.1,3.6,3.64
1473,AJ Derby,MIA,TE,7,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,8,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AJ Derby,DEN,TE,8,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,AJ Derby,DEN,TE,8,KC,3.78,2.8,75,30.2,0.1,0,7.5,10,0,0,0,0,0.1,0.1,3.4,3.42
1473,AJ Derby,MIA,TE,8,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,AJ Derby,NE,TE,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,AJ Derby,DEN,TE,9,LV,0.13,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.09
547,AJ Derby,DEN,TE,9,PHI,3.1,2.3,66.7,23.9,0.1,0,8,12,0,0,0,0,0.1,0.1,2.8,2.79
1473,AJ Derby,MIA,TE,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Adam Fuehne,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Adam Fuehne,DET,TE,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Adam Fuehne,DET,TE,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Adam Fuehne,DET,TE,4,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,Adam Schiltz,KC,TE,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Adam Shaheen,CHI,TE,1,ATL,2,1.2,50,11.9,0.1,0,6,12,0,0,0,0,0,0,1.8,1.79
1473,Adam Shaheen,CHI,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Adam Shaheen,CHI,TE,1,GB,3.67,2.2,50,24.7,0.2,0,6.2,12.5,0,0,0,0,0,0,3.7,3.67
831,Adam Shaheen,MIA,TE,1,NE,1.67,1,50,10.1,0.1,0,5,10,0,0,0,0,0,0,1.6,1.61
1694,Adam Shaheen,MIA,TE,1,NE,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.04
762,Adam Shaheen,CHI,TE,10,GB,1.67,1,50,11,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.7
791,Adam Shaheen,CHI,TE,10,DET,0.5,0.3,0,5.2,0.2,0,0,0,0,0,0,0,0,0,1.7,1.72
799,Adam Shaheen,MIA,TE,10,LAC,2,1.2,50,10.6,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.66
881,Adam Shaheen,MIA,TE,10,BAL,1.7,1.1,50,10.5,0.1,0,5,10,0,0,0,0,0,0,1.6,1.65
1690,Adam Shaheen,MIA,TE,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Adam Shaheen,CHI,TE,11,DET,2.33,1.4,50,14.7,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.07
795,Adam Shaheen,CHI,TE,11,MIN,1.33,0.8,100,11.1,0.1,0,11,11,0,0,0,0,0,0,1.7,1.71
1372,Adam Shaheen,CHI,TE,11,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Adam Shaheen,MIA,TE,11,DEN,1.83,1.1,50,10.1,0.1,0,5,10,0,0,0,0,0,0,1.6,1.61
865,Adam Shaheen,MIA,TE,11,NYJ,1.6,1.1,50,11,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.7
642,Adam Shaheen,CHI,TE,12,PHI,2.5,1.5,100,15.3,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.13
1473,Adam Shaheen,CHI,TE,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Adam Shaheen,MIA,TE,12,NYJ,1.5,0.9,50,8.6,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.46
1690,Adam Shaheen,MIA,TE,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Adam Shaheen,CHI,TE,13,SF,2.5,1.5,100,15.7,0.1,0,8,8,0,0,0,0,0,0,2.2,2.17
918,Adam Shaheen,CHI,TE,13,NYG,1,0.6,100,7.5,0.1,0,8,8,0,0.1,0,0,0,0,1.4,1.36
1372,Adam Shaheen,CHI,TE,13,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Adam Shaheen,MIA,TE,13,CIN,1.5,0.9,50,9.1,0.2,0,4.5,9,0,0,0,0,0,0,2.1,2.11
1740,Adam Shaheen,MIA,TE,13,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,Adam Shaheen,MIA,TE,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Adam Shaheen,CHI,TE,14,CIN,2,1.2,50,12.4,0.1,0,6,12,0,0,0,0,0,0,1.8,1.84
795,Adam Shaheen,CHI,TE,14,LAR,1.67,1,50,11.1,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.71
1372,Adam Shaheen,CHI,TE,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,Adam Shaheen,MIA,TE,14,KC,1.5,0.9,50,8.7,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.47
1690,Adam Shaheen,MIA,TE,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Adam Shaheen,CHI,TE,15,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Adam Shaheen,CHI,TE,15,GB,1.5,0.9,50,9.8,0.1,0,5,10,0,0,0,0,0,0,1.6,1.58
1372,Adam Shaheen,CHI,TE,15,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Adam Shaheen,MIA,TE,15,NE,2.67,1.6,66.7,16.5,0.2,0,5.3,8,0,0,0,0,0,0,2.8,2.85
1740,Adam Shaheen,MIA,TE,15,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,Adam Shaheen,MIA,TE,15,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Adam Shaheen,CHI,TE,16,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Adam Shaheen,CHI,TE,16,SF,1.67,1,50,12,0.1,0,6,12,0,0,0,0,0,0,1.8,1.8
1372,Adam Shaheen,CHI,TE,16,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Adam Shaheen,MIA,TE,16,LV,1.67,1,50,10.4,0.1,0,5,10,0,0,0,0,0,0,1.6,1.64
1136,Adam Shaheen,MIA,TE,16,NO,1.1,0.7,100,6.6,0,0,7,7,0,0,0,0,0,0,0.7,0.66
1421,Adam Shaheen,CHI,TE,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Adam Shaheen,CHI,TE,17,MIN,1.67,1,50,11.6,0.1,0,6,12,0,0,0,0,0,0,1.8,1.76
1372,Adam Shaheen,CHI,TE,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Adam Shaheen,MIA,TE,17,BUF,1.5,0.9,50,8.8,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.48
1143,Adam Shaheen,MIA,TE,17,TEN,1.2,0.6,100,6.4,0,0,6,6,0,0,0,0,0,0,0.6,0.64
1690,Adam Shaheen,MIA,TE,17,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,Adam Shaheen,MIA,TE,18,NE,1.2,0.6,100,5.7,0,0,6,6,0,0,0,0,0,0,0.6,0.57
1690,Adam Shaheen,MIA,TE,18,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Adam Shaheen,CHI,TE,2,TB,1,0.6,100,5.9,0,0,6,6,0,0,0,0,0,0,0.6,0.59
1473,Adam Shaheen,CHI,TE,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Adam Shaheen,CHI,TE,2,DEN,1.67,1,50,13.9,0.1,0,7,14,0,0,0,0,0,0,2,1.99
1190,Adam Shaheen,MIA,TE,2,BUF,0.5,0.3,0,5.1,0,0,0,0,0,0,0,0,0,0,0.5,0.51
1063,Adam Shaheen,MIA,TE,2,BUF,1.4,0.6,100,5.9,0.1,0,6,6,0,0,0,0,0.1,0.1,1,0.99
1690,Adam Shaheen,MIA,TE,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,Adam Shaheen,CHI,TE,3,PIT,0.66,0.4,0,5.2,0,0,5,0,0,0,0,0,0,0,0.5,0.52
1473,Adam Shaheen,CHI,TE,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Adam Shaheen,CHI,TE,3,WAS,1.83,1.1,50,10.3,0.1,0,5,10,0,0,0,0,0,0,1.6,1.63
894,Adam Shaheen,MIA,TE,3,JAX,1.33,0.8,100,8.6,0.1,0,9,9,0,0,0,0,0,0,1.5,1.46
1573,Adam Shaheen,MIA,TE,3,LV,1.1,0.3,0,3.5,0,0,4,0,0,0,0,0,0.1,0.1,0.2,0.15
1690,Adam Shaheen,MIA,TE,3,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Adam Shaheen,CHI,TE,4,GB,1,0.6,100,7.1,0.1,0,7,7,0,0,0,0,0,0,1.3,1.31
1473,Adam Shaheen,CHI,TE,4,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Adam Shaheen,CHI,TE,4,MIN,1.83,1.1,50,10.1,0,0,5,10,0,0,0,0,0,0,1,1.01
1154,Adam Shaheen,MIA,TE,4,SEA,0.83,0.5,0,5.7,0,0,6,0,0,0,0,0,0,0,0.6,0.57
1337,Adam Shaheen,MIA,TE,4,IND,1,0.3,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1690,Adam Shaheen,MIA,TE,4,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Adam Shaheen,CHI,TE,5,MIN,0.83,0.5,0,6,0,0,6,0,0,0,0,0,0,0,0.6,0.6
717,Adam Shaheen,CHI,TE,5,LV,2,1.2,50,12.3,0.1,0,6,12,0,0,0,0,0,0,1.8,1.83
1134,Adam Shaheen,MIA,TE,5,SF,1.16,0.7,100,6.1,0,0,6,6,0,0,0,0,0,0,0.6,0.61
1330,Adam Shaheen,MIA,TE,5,TB,0.9,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1238,Adam Shaheen,CHI,TE,6,BAL,0.5,0.3,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
1473,Adam Shaheen,CHI,TE,6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Adam Shaheen,MIA,TE,6,NYJ,1.16,0.7,100,7.2,0.1,0,7,7,0,0,0,0,0,0,1.3,1.32
1740,Adam Shaheen,MIA,TE,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,Adam Shaheen,CHI,TE,7,CAR,1.16,0.7,100,7.5,0.1,0,8,8,0,0,0,0,0,0,1.4,1.35
1473,Adam Shaheen,CHI,TE,7,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Adam Shaheen,CHI,TE,7,NO,1.67,1,50,11,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.7
1289,Adam Shaheen,MIA,TE,7,ATL,0.9,0.5,0,4.3,0,0,4,0,0,0,0,0,0,0,0.4,0.43
1690,Adam Shaheen,MIA,TE,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Adam Shaheen,CHI,TE,8,NO,1,0.6,100,6.8,0.1,0,7,7,0,0,0,0,0,0,1.3,1.28
1275,Adam Shaheen,CHI,TE,8,NYJ,0.33,0.2,0,3.2,0,0,0,0,0,0,0,0,0,0,0.3,0.32
724,Adam Shaheen,CHI,TE,8,LAC,2,1.2,50,12,0.1,0,6,12,0,0,0,0,0,0,1.8,1.8
773,Adam Shaheen,MIA,TE,8,LAR,1.83,1.1,50,11.2,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.72
1218,Adam Shaheen,MIA,TE,8,BUF,0.8,0.6,100,5.3,0,0,5,5,0,0,0,0,0,0,0.5,0.53
1690,Adam Shaheen,MIA,TE,8,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Adam Shaheen,CHI,TE,9,BUF,0.5,0.3,0,4.5,0.1,0,0,0,0,0,0,0,0,0,1,1.05
749,Adam Shaheen,CHI,TE,9,PHI,1.83,1.1,50,11,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.7
820,Adam Shaheen,MIA,TE,9,ARI,1.67,1,50,10.3,0.1,0,5,10,0,0,0,0,0,0,1.6,1.63
1101,Adam Shaheen,MIA,TE,9,HOU,0.8,0.7,100,7.8,0,0,8,8,0,0,0,0,0,0,0.8,0.78
1690,Adam Shaheen,MIA,TE,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Adam Trautman,NO,TE,1,TB,1.15,0.8,100,7.2,0.1,0,7,7,0,0,0,0,0,0,1.3,1.32
487,Adam Trautman,NO,TE,1,GB,3,2.2,66.7,24.2,0.2,0,8,12,0,0,0,0,0,0,3.6,3.62
458,Adam Trautman,NO,TE,1,ATL,2.9,1.9,66.7,20.8,0.2,0,7,10.5,0,0,0,0,0,0,3.3,3.28
959,Adam Trautman,NO,TE,10,SF,1.15,0.8,100,7.1,0.1,0,7,7,0,0,0,0,0,0,1.3,1.31
529,Adam Trautman,NO,TE,10,TEN,4.2,2.8,75,29.6,0.1,0,7.5,10,0,0,0,0,0.1,0.1,3.4,3.36
748,Adam Trautman,NO,TE,10,PIT,1.7,1.1,50,11.7,0.1,0,6,12,0.02,0.1,0,0,0,0,1.8,1.78
1105,Adam Trautman,NO,TE,11,ATL,0.86,0.6,100,6.7,0,0,7,7,0,0,0,0,0,0,0.7,0.67
367,Adam Trautman,NO,TE,11,PHI,4.5,3.2,75,32.1,0.2,0,8,10.7,0,0,0,0,0,0,4.4,4.41
782,Adam Trautman,NO,TE,11,LAR,2,1.1,50,11.1,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.71
971,Adam Trautman,NO,TE,12,DEN,1,0.7,100,6.8,0.1,0,7,7,0,0,0,0,0,0,1.3,1.28
722,Adam Trautman,NO,TE,12,SF,2.3,1.3,50,12.4,0.1,0,6,12,0,0,0,0,0,0,1.8,1.84
862,Adam Trautman,NO,TE,13,ATL,1.15,0.8,100,9.2,0.1,0,9,9,0,0,0,0,0,0,1.5,1.52
1740,Adam Trautman,NO,TE,13,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Adam Trautman,NO,TE,13,TB,2.9,1.9,66.7,19.7,0.2,0,6.7,10,0,0,0,0,0,0,3.2,3.17
950,Adam Trautman,NO,TE,14,PHI,1,0.7,100,7.3,0.1,0,7,7,0,0,0,0,0,0,1.3,1.33
747,Adam Trautman,NO,TE,15,KC,1.72,1.2,50,12.1,0.1,0,6,12,0,0,0,0,0,0,1.8,1.81
479,Adam Trautman,NO,TE,15,TB,3.7,2.3,50,24.4,0.2,0,6,12,0,0,0,0,0,0,3.6,3.64
676,Adam Trautman,NO,TE,15,ATL,2.2,1.3,50,13.6,0.1,0,7,14,0,0,0,0,0,0,2,1.96
727,Adam Trautman,NO,TE,16,MIN,1.87,1.3,50,12.7,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.87
1740,Adam Trautman,NO,TE,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,Adam Trautman,NO,TE,16,CLE,1.8,0.9,50,9.5,0.1,0,5,10,0,0,0,0,0,0,1.6,1.55
662,Adam Trautman,NO,TE,17,CAR,2.16,1.5,100,15.2,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.12
465,Adam Trautman,NO,TE,17,CAR,3.6,2.4,50,25.1,0.2,0,6.2,12.5,0,0,0,0,0,0,3.7,3.71
