Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
863,Austin Hooper,ATL,TE,6,SEA,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
279,Austin Hooper,ATL,TE,6,MIA,9,7,77.8,48,0,11.0,5.3,6.9,0,0,0.0,0,0,0,4.8,4.8
49,Austin Hooper,ATL,TE,6,TB,10,9,90.0,71,1,14.0,7.1,7.9,0,0,0.0,0,0,0,13.1,13.1
15,Austin Hooper,ATL,TE,6,ARI,8,8,100.0,117,1,30.0,14.6,14.6,0,0,0.0,0,0,0,17.7,17.7
283,Austin Hooper,CLE,TE,6,PIT,6,5,83.3,52,0,36.0,8.7,10.4,0,0,0.0,0,0,0,5.2,5.2
869,Austin Hooper,CLE,TE,6,ARI,3,1,33.3,4,0,4.0,1.3,4.0,0,0,0.0,0,0,0,0.4,0.4
863,Austin Hooper,ATL,TE,7,LAC,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
785,Austin Hooper,ATL,TE,7,NE,1,1,100.0,6,0,6.0,6.0,6.0,0,0,0.0,0,0,0,0.6,0.6
278,Austin Hooper,ATL,TE,7,NYG,4,3,75.0,48,0,36.0,12.0,16.0,0,0,0.0,0,0,0,4.8,4.8
95,Austin Hooper,ATL,TE,7,LAR,5,4,80.0,46,1,19.0,9.2,11.5,0,0,0.0,0,0,0,10.6,10.6
335,Austin Hooper,CLE,TE,7,DEN,3,2,66.7,42,0,34.0,14.0,21.0,0,0,0.0,0,0,0,4.2,4.2
247,Austin Hooper,TEN,TE,7,IND,3,3,100.0,56,0,23.0,18.7,18.7,0,0,0.0,0,0,0,5.6,5.6
344,Austin Hooper,ATL,TE,8,GB,5,5,100.0,41,0,17.0,8.2,8.2,0,0,0.0,0,0,0,4.1,4.1
89,Austin Hooper,ATL,TE,8,NYJ,6,4,66.7,47,1,21.0,7.8,11.8,0,0,0.0,0,0,0,10.7,10.7
63,Austin Hooper,ATL,TE,8,SEA,7,6,85.7,65,1,35.0,9.3,10.8,0,0,0.0,0,0,0,12.5,12.5
479,Austin Hooper,CLE,TE,8,PIT,6,4,66.7,26,0,8.0,4.3,6.5,0,0,0.0,0,0,0,2.6,2.6
850,Austin Hooper,TEN,TE,8,HOU,1,1,100.0,5,0,5.0,5.0,5.0,0,0,0.0,0,0,0,0.5,0.5
89,Austin Hooper,ATL,TE,9,TB,6,3,50.0,46,1,28.0,7.7,15.3,0,0,0.0,0,0,0,10.6,10.6
352,Austin Hooper,ATL,TE,9,CAR,6,3,50.0,36,0,16.0,6.0,12.0,0,0,0.0,0,0,0,3.6,3.6
316,Austin Hooper,ATL,TE,9,WAS,3,3,100.0,41,0,23.0,13.7,13.7,0,0,0.0,0,0,0,4.1,4.1
630,Austin Hooper,CLE,TE,9,CIN,2,2,100.0,14,0,11.0,7.0,7.0,0,0,0.0,0,0,0,1.4,1.4
364,Austin Hooper,TEN,TE,9,KC,3,2,66.7,34,0,18.0,11.3,17.0,0,0,0.0,0,0,0,3.4,3.4
739,Austin Hooper,ATL,TE,10,PHI,3,1,33.3,8,0,8.0,2.7,8.0,0,0,0.0,0,0,0,0.8,0.8
84,Austin Hooper,ATL,TE,10,DAL,6,6,100.0,49,1,14.0,8.2,8.2,0,0,0.0,0,0,0,10.9,10.9
66,Austin Hooper,ATL,TE,10,CLE,11,10,90.9,56,1,10.0,5.1,5.6,0,0,0.0,0,0,0,11.6,11.6
174,Austin Hooper,ATL,TE,10,NO,5,4,80.0,17,1,9.0,3.4,4.2,0,0,0.0,0,0,0,7.7,7.7
672,Austin Hooper,CLE,TE,10,HOU,2,1,50.0,11,0,11.0,5.5,11.0,0,0,0.0,0,0,0,1.1,1.1
134,Austin Hooper,CLE,TE,10,NE,5,4,80.0,25,1,11.0,5.0,6.2,0,0,0.0,0,0,0,8.5,8.5
316,Austin Hooper,TEN,TE,10,DEN,7,5,71.4,41,0,17.0,5.9,8.2,0,0,0.0,0,0,0,4.1,4.1
1503,Austin Hooper,ATL,TE,11,SEA,2,2,100.0,-1,0,1.0,-0.5,-0.5,0,0,0.0,0,0,0,-0.1,-0.1
420,Austin Hooper,ATL,TE,11,DAL,8,4,50.0,27,0,9.0,3.4,6.8,0,0,0.0,0,0,0,2.7,2.7
394,Austin Hooper,CLE,TE,11,PHI,5,3,60.0,33,0,21.0,6.6,11.0,0,0,0.0,0,0,0,3.3,3.3
279,Austin Hooper,CLE,TE,11,DET,7,4,57.1,53,0,20.0,7.6,13.2,0,0,0.0,0,0,0,5.3,5.3
28,Austin Hooper,TEN,TE,11,GB,4,4,100.0,36,2,16.0,9.0,9.0,0,0,0.0,0,0,0,15.6,15.6
739,Austin Hooper,ATL,TE,12,ARI,2,2,100.0,8,0,5.0,4.0,4.0,0,0,0.0,0,0,0,0.8,0.8
337,Austin Hooper,ATL,TE,12,TB,5,3,60.0,38,0,20.0,7.6,12.7,0,0,0.0,0,0,0,3.8,3.8
384,Austin Hooper,ATL,TE,12,NO,5,5,100.0,31,0,12.0,6.2,6.2,0,0,0.0,0,0,0,3.1,3.1
201,Austin Hooper,CLE,TE,12,JAX,2,2,100.0,13,1,9.0,6.5,6.5,0,0,0.0,0,0,0,7.3,7.3
931,Austin Hooper,CLE,TE,12,BAL,3,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
400,Austin Hooper,TEN,TE,12,CIN,4,3,75.0,30,0,12.0,7.5,10.0,0,0,0.0,0,0,0,3.0,3.0
863,Austin Hooper,ATL,TE,13,KC,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
491,Austin Hooper,ATL,TE,13,MIN,4,3,75.0,21,0,8.0,5.2,7.0,0,0,0.0,0,0,0,2.1,2.1
92,Austin Hooper,ATL,TE,13,BAL,5,5,100.0,44,1,17.0,8.8,8.8,0,0,0.0,0,0,0,10.4,10.4
478,Austin Hooper,CLE,TE,13,TEN,2,2,100.0,24,0,16.0,12.0,12.0,0,0,0.0,0,0,0,2.4,2.4
500,Austin Hooper,TEN,TE,13,PHI,5,3,60.0,22,0,9.0,4.4,7.3,0,0,0.0,0,0,0,2.2,2.2
803,Austin Hooper,ATL,TE,14,LAR,3,1,33.3,5,0,5.0,1.7,5.0,0,0,0.0,0,0,0,0.5,0.5
468,Austin Hooper,ATL,TE,14,NO,4,2,50.0,23,0,12.0,5.8,11.5,0,0,0.0,0,0,0,2.3,2.3
340,Austin Hooper,ATL,TE,14,GB,6,4,66.7,37,0,11.0,6.2,9.2,0,0,0.0,0,0,0,3.7,3.7
370,Austin Hooper,ATL,TE,14,CAR,6,2,33.3,32,0,18.0,5.3,16.0,0,0,0.0,0,0,0,3.2,3.2
114,Austin Hooper,CLE,TE,14,BAL,6,5,83.3,30,1,9.0,5.0,6.0,0,0,0.0,0,0,0,9.0,9.0
190,Austin Hooper,TEN,TE,14,JAX,5,5,100.0,68,0,24.0,13.6,13.6,0,0,0.0,0,0,0,6.8,6.8
219,Austin Hooper,ATL,TE,15,SF,1,1,100.0,9,1,9.0,9.0,9.0,0,0,0.0,0,0,0,6.9,6.9
634,Austin Hooper,ATL,TE,15,TB,2,2,100.0,12,0,7.0,6.0,6.0,0,0,0.0,0,0,0,1.2,1.2
870,Austin Hooper,ATL,TE,15,ARI,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
489,Austin Hooper,ATL,TE,15,SF,6,3,50.0,20,0,9.0,3.3,6.7,0,0,0.0,0,0,0,2.0,2.0
97,Austin Hooper,CLE,TE,15,NYG,6,5,83.3,41,1,17.0,6.8,8.2,0,0,0.0,0,0,0,10.1,10.1
371,Austin Hooper,TEN,TE,15,LAC,4,2,50.0,33,0,17.0,8.2,16.5,0,0,0.0,0,0,0,3.3,3.3
529,Austin Hooper,ATL,TE,16,NO,4,3,75.0,18,0,10.0,4.5,6.0,0,0,0.0,0,0,0,1.8,1.8
350,Austin Hooper,ATL,TE,16,CAR,2,2,100.0,36,0,32.0,18.0,18.0,0,0,0.0,0,0,0,3.6,3.6
161,Austin Hooper,ATL,TE,16,JAX,9,7,77.8,82,0,31.0,9.1,11.7,0,0,0.0,0,0,0,8.2,8.2
206,Austin Hooper,CLE,TE,16,NYJ,15,7,46.7,71,0,28.0,4.7,10.1,0,0,0.0,0,0,0,7.1,7.1
479,Austin Hooper,CLE,TE,16,GB,5,3,60.0,26,0,11.0,5.2,8.7,0,0,0.0,0,0,0,2.6,2.6
537,Austin Hooper,TEN,TE,16,HOU,3,2,66.7,20,0,15.0,6.7,10.0,0,0,0.0,0,0,0,2.0,2.0
360,Austin Hooper,ATL,TE,17,CAR,3,3,100.0,35,0,24.0,11.7,11.7,0,0,0.0,0,0,0,3.5,3.5
208,Austin Hooper,ATL,TE,17,TB,6,5,83.3,67,0,20.0,11.2,13.4,0,0,0.0,0,0,0,6.7,6.7
292,Austin Hooper,ATL,TE,17,TB,9,7,77.8,45,0,12.0,5.0,6.4,0,0,0.0,0,0,0,4.5,4.5
105,Austin Hooper,CLE,TE,17,PIT,5,4,80.0,37,1,13.0,7.4,9.2,0,0,0.0,0,0,0,9.7,9.7
452,Austin Hooper,CLE,TE,17,PIT,5,2,40.0,28,0,21.0,5.6,14.0,0,0,0.0,0,0,0,2.8,2.8
824,Austin Hooper,TEN,TE,17,DAL,6,1,16.7,6,0,6.0,1.0,6.0,0,0,0.0,0,0,0,0.6,0.6
931,Austin Hooper,CLE,TE,18,CIN,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
340,Austin Hooper,TEN,TE,18,JAX,4,4,100.0,38,0,14.0,9.5,9.5,0,0,0.0,0,0,0,3.8,3.8
6,Austin Seferian-Jenkins,TB,TE,1,TEN,7,5,71.4,110,2,41.0,15.7,22.0,0,0,0.0,0,0,0,23.0,23.0
133,Austin Seferian-Jenkins,TB,TE,1,ATL,1,1,100.0,30,1,30.0,30.0,30.0,0,0,0.0,0,0,0,9.0,9.0
446,Austin Seferian-Jenkins,JAX,TE,1,NYG,5,3,60.0,25,0,13.0,5.0,8.3,0,0,0.0,0,0,0,2.5,2.5
432,Austin Seferian-Jenkins,TB,TE,2,NO,3,2,66.7,29,0,21.0,9.7,14.5,0,0,0.0,0,0,0,2.9,2.9
615,Austin Seferian-Jenkins,TB,TE,2,ARI,2,2,100.0,14,0,9.0,7.0,7.0,0,0,0.0,0,0,0,1.4,1.4
144,Austin Seferian-Jenkins,JAX,TE,2,NE,5,3,60.0,23,1,11.0,4.6,7.7,0,0,0.0,0,0,0,8.3,8.3
390,Austin Seferian-Jenkins,NYJ,TE,3,MIA,6,5,83.3,31,0,13.0,5.2,6.2,0,0,0.0,0,0,0,3.1,3.1
544,Austin Seferian-Jenkins,JAX,TE,3,TEN,5,3,60.0,18,0,7.0,3.6,6.0,0,0,0.0,0,0,0,1.8,1.8
289,Austin Seferian-Jenkins,NYJ,TE,4,JAX,4,4,100.0,46,0,27.0,11.5,11.5,0,0,0.0,0,0,0,4.6,4.6
457,Austin Seferian-Jenkins,JAX,TE,4,NYJ,4,2,50.0,24,0,21.0,6.0,12.0,0,0,0.0,0,0,0,2.4,2.4
567,Austin Seferian-Jenkins,NYJ,TE,5,PIT,2,2,100.0,17,0,9.0,8.5,8.5,0,0,0.0,0,0,0,1.7,1.7
137,Austin Seferian-Jenkins,NYJ,TE,5,CLE,8,6,75.0,29,1,9.0,3.6,4.8,0,0,0.0,0,0,0,8.9,8.9
870,Austin Seferian-Jenkins,JAX,TE,5,KC,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
146,Austin Seferian-Jenkins,NYJ,TE,6,NE,11,8,72.7,46,1,12.0,4.2,5.8,0,0,0.0,0,1,1,8.6,8.6
163,Austin Seferian-Jenkins,NYJ,TE,7,MIA,5,3,60.0,21,1,10.0,4.2,7.0,0,0,0.0,0,0,0,8.1,8.1
417,Austin Seferian-Jenkins,NYJ,TE,8,ATL,5,5,100.0,28,0,11.0,5.6,5.6,0,0,0.0,0,0,0,2.8,2.8
863,Austin Seferian-Jenkins,NYJ,TE,9,MIA,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0
507,Austin Seferian-Jenkins,NYJ,TE,9,BUF,2,2,100.0,20,0,18.0,10.0,10.0,0,0,0.0,0,0,0,2.0,2.0
215,Austin Seferian-Jenkins,NYJ,TE,10,TB,9,6,66.7,67,0,28.0,7.4,11.2,0,0,0.0,0,0,0,6.7,6.7
717,Austin Seferian-Jenkins,NYJ,TE,12,NE,2,1,50.0,9,0,9.0,4.5,9.0,0,0,0.0,0,0,0,0.9,0.9
425,Austin Seferian-Jenkins,NYJ,TE,12,CAR,7,2,28.6,27,0,19.0,3.9,13.5,0,0,0.0,0,0,0,2.7,2.7
414,Austin Seferian-Jenkins,TB,TE,13,ATL,6,3,50.0,31,0,15.0,5.2,10.3,0,0,0.0,0,0,0,3.1,3.1
