PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Latavius Murray,BUF,RB,2,LV,0,0,0,2.12,9.23,0.08,0.42,2.83,0.02,0,0,0,6,22,0,2,9,0,1.81,2.23,2.02,3.1,5.1,4.1,0,0,0,3.88,12.77,-0.08,1.58,6.17,-0.02,1.29,2.87,2.08
DeeJay Dallas,SEA,RB,2,DET,0,0,0,2.12,9.07,0.04,0.52,3.69,0.02,0,0,0,1,3,0,0,0,0,1.64,2.16,1.9,0.3,0.3,0.3,0,0,0,-1.12,-6.07,-0.04,-0.52,-3.69,-0.02,-1.34,-1.86,-1.6
Ameer Abdullah,LV,RB,2,BUF,0,0,0,1.06,4.34,0.03,0.96,6.81,0.04,0,0,0,0,0,0,1,5,0,1.54,2.5,2.02,0.5,1.5,1,0,0,0,-1.06,-4.34,-0.03,0.04,-1.81,-0.04,-1.04,-1,-1.02
Chase Brown,CIN,RB,2,BAL,0,0,0,0.5,2.07,0.01,0.55,3.79,0.03,0,0,0,1,2,0,0,0,0,0.83,1.38,1.1,0.2,0.2,0.2,0,0,0,0.5,-0.07,-0.01,-0.55,-3.79,-0.03,-0.63,-1.18,-0.9
Reggie Gilliam,BUF,RB,2,LV,0,0,0,0.26,1.12,0.01,0.55,4.13,0.03,0,0,0,0,0,0,1,3,0,0.76,1.31,1.04,0.3,1.3,0.8,0,0,0,-0.26,-1.12,-0.01,0.45,-1.13,-0.03,-0.46,-0.01,-0.24
D'Ernest Johnson,JAC,RB,2,KC,0,0,0,0.53,2.29,0.01,0.26,1.87,0.01,0,0,0,1,8,0,1,9,0,0.54,0.8,0.67,1.7,2.7,2.2,0,0,0,0.47,5.71,-0.01,0.74,7.13,-0.01,1.16,1.9,1.53
Craig Reynolds,DET,RB,2,SEA,0,0,0,0.28,1.21,0.01,0.25,2.18,0.02,0,0,0,3,7,0,1,-2,0,0.52,0.77,0.64,0.5,1.5,1,0,0,0,2.72,5.79,-0.01,0.75,-4.18,-0.02,-0.02,0.73,0.36
Dare Ogunbowale,HOU,RB,2,IND,0,0,0,0.28,1.14,0.01,0.24,1.69,0.01,0,0,0,2,4,0,0,0,0,0.4,0.64,0.52,0.4,0.4,0.4,0,0,0,1.72,2.86,-0.01,-0.24,-1.69,-0.01,0,-0.24,-0.12
Christian McCaffrey,SF,RB,2,LA,0,0,0,14.97,69.19,0.63,4.98,41.32,0.29,0,0,0,20,116,0,3,19,0,16.57,21.55,19.06,13.5,16.5,15,0,0,0,5.03,46.81,-0.63,-1.98,-22.32,-0.29,-3.07,-5.05,-4.06
Saquon Barkley,NYG,RB,2,ARI,0,0,0,19.71,89.07,0.64,3.41,23.51,0.15,0,0,0,17,63,0,6,29,1,16,19.41,17.7,15.2,21.2,18.2,0,0,0,-2.71,-26.07,-0.64,2.59,5.49,0.85,-0.8,1.79,0.5
Tony Pollard,DAL,RB,2,NYJ,0,0,0,18.76,89.92,0.63,2.63,21.25,0.13,0,0,0,26,74,0,7,37,0,15.68,18.31,17,11.1,18.1,14.6,0,0,0,7.24,-15.92,-0.63,4.37,15.75,-0.13,-4.58,-0.21,-2.4
James Conner,ARI,RB,2,NYG,0,0,0,16.54,70.7,0.47,2.32,18.14,0.07,0,0,0,23,106,0,0,0,0,12.12,14.44,13.28,10.6,10.6,10.6,0,0,0,6.46,35.3,-0.47,-2.32,-18.14,-0.07,-1.52,-3.84,-2.68
Javonte Williams,DEN,RB,2,WSH,0,0,0,14.44,62.49,0.36,2.17,14.36,0.13,0,0,0,12,44,0,2,14,0,10.62,12.79,11.7,5.8,7.8,6.8,0,0,0,-2.44,-18.49,-0.36,-0.17,-0.36,-0.13,-4.82,-4.99,-4.9
Kyren Williams,LA,RB,2,SF,0,0,0,16.11,69.44,0.36,1.45,9.73,0.06,0,0,0,14,52,0,6,48,1,10.44,11.89,11.16,16,22,19,0,0,0,-2.11,-17.44,-0.36,4.55,38.27,0.94,5.56,10.11,7.84
Brian Robinson,WSH,RB,2,DEN,0,0,0,16.76,71.26,0.36,1.13,8.03,0.04,0,0,0,19,89,0,2,42,0,10.33,11.46,10.9,13.1,15.1,14.1,0,0,0,2.24,17.74,-0.36,0.87,33.97,-0.04,2.77,3.64,3.2
Dalvin Cook,NYJ,RB,2,DAL,0,0,0,12.49,55.58,0.29,1.97,14.42,0.05,0,0,0,4,7,0,1,5,0,9.04,11.01,10.02,1.2,2.2,1.7,0,0,0,-8.49,-48.58,-0.29,-0.97,-9.42,-0.05,-7.84,-8.81,-8.32
Samaje Perine,DEN,RB,2,WSH,0,0,0,9.39,39.45,0.22,1.5,10.44,0.09,0,0,0,1,4,0,3,20,0,6.85,8.35,7.6,2.4,5.4,3.9,0,0,0,-8.39,-35.45,-0.22,1.5,9.56,-0.09,-4.45,-2.95,-3.7
Antonio Gibson,WSH,RB,2,DEN,0,0,0,7.03,29.85,0.19,2.27,16.52,0.08,0,0,0,2,9,0,3,44,0,6.26,8.53,7.4,5.3,8.3,6.8,0,0,0,-5.03,-20.85,-0.19,0.73,27.48,-0.08,-0.96,-0.23,-0.59
Ronnie Rivers,LA,RB,2,SF,0,0,0,7.41,29.9,0.13,1,6.75,0.05,0,0,0,0,0,0,1,4,0,4.74,5.74,5.24,0.4,1.4,0.9,0,0,0,-7.41,-29.9,-0.13,0,-2.75,-0.05,-4.34,-4.34,-4.34
Keaontay Ingram,ARI,RB,2,NYG,0,0,0,6.48,27.74,0.15,0.36,2.9,0.01,0,0,0,2,6,0,0,0,0,4.02,4.38,4.2,0.6,0.6,0.6,0,0,0,-4.48,-21.74,-0.15,-0.36,-2.9,-0.01,-3.42,-3.78,-3.6
Rico Dowdle,DAL,RB,2,NYJ,0,0,0,4.99,20.95,0.12,0,0,0,0,0,0,7,26,0,1,17,0,2.81,2.81,2.81,4.3,5.3,4.8,0,0,0,2.01,5.05,-0.12,1,17,0,1.49,2.49,1.99
Deuce Vaughn,DAL,RB,2,NYJ,0,0,0,2.27,9.5,0.06,0.48,3.41,0.02,0,0,0,3,16,0,3,16,0,1.77,2.25,2.01,3.2,6.2,4.7,0,0,0,0.73,6.5,-0.06,2.52,12.59,-0.02,1.43,3.95,2.69
Matt Breida,NYG,RB,2,ARI,0,0,0,1.56,7.34,0.04,0.7,5.43,0.03,0,0,0,1,5,0,0,0,0,1.7,2.4,2.05,0.5,0.5,0.5,0,0,0,-0.56,-2.34,-0.04,-0.7,-5.43,-0.03,-1.2,-1.9,-1.55
Michael Carter,NYJ,RB,2,DAL,0,0,0,0.56,2.3,0.01,0.77,6.2,0.02,0,0,0,2,8,0,1,3,0,1.03,1.8,1.42,1.1,2.1,1.6,0,0,0,1.44,5.7,-0.01,0.23,-3.2,-0.02,0.07,0.3,0.19
Michael Burton,DEN,RB,2,WSH,0,0,0,0.58,2.37,0.01,0.23,1.64,0.01,0,0,0,1,3,0,0,0,0,0.52,0.75,0.64,0.3,0.3,0.3,0,0,0,0.42,0.63,-0.01,-0.23,-1.64,-0.01,-0.22,-0.45,-0.34
Jaleel McLaughlin,DEN,RB,2,WSH,0,0,0,0.58,2.4,0.01,0.23,1.65,0.01,0,0,0,1,5,0,0,0,0,0.52,0.75,0.64,0.5,0.5,0.5,0,0,0,0.42,2.6,-0.01,-0.23,-1.65,-0.01,-0.02,-0.25,-0.14
Rhamondre Stevenson,NE,RB,2,MIA,0,0,0,15.02,66.84,0.5,3.03,20.3,0.14,0,0,0,15,50,0,3,10,0,12.55,15.58,14.07,6,9,7.5,0,0,0,-0.02,-16.84,-0.5,-0.03,-10.3,-0.14,-6.55,-6.58,-6.57
Raheem Mostert,MIA,RB,2,NE,0,0,0,11.97,58.02,0.35,2.07,15.8,0.11,0,0,0,18,121,0,1,6,0,10.14,12.21,11.18,12.7,13.7,13.2,0,0,0,6.03,62.98,-0.35,-1.07,-9.8,-0.11,2.56,1.49,2.02
Ezekiel Elliott,NE,RB,2,MIA,0,0,0,9.15,37.1,0.37,1.14,6.78,0.06,0,0,0,5,13,0,0,0,0,6.97,8.11,7.54,1.3,1.3,1.3,0,0,0,-4.15,-24.1,-0.37,-1.14,-6.78,-0.06,-5.67,-6.81,-6.24
Salvon Ahmed,MIA,RB,2,NE,0,0,0,4.41,17.94,0.11,0.61,4.47,0.03,0,0,0,3,13,0,3,28,0,3.08,3.69,3.38,4.1,7.1,5.6,0,0,0,-1.41,-4.94,-0.11,2.39,23.53,-0.03,1.02,3.41,2.21
De'Von Achane,MIA,RB,2,NE,0,0,0,3.53,14.59,0.09,0.87,6.3,0.05,0,0,0,1,5,0,1,4,0,2.93,3.8,3.36,0.9,1.9,1.4,0,0,0,-2.53,-9.59,-0.09,0.13,-2.3,-0.05,-2.03,-1.9,-1.97
Nick Chubb,CLE,RB,2,PIT,0,0,0,20.88,107.74,0.54,1.8,15.03,0.1,0,0,0,10,64,0,0,0,0,16.12,17.92,17.02,6.4,6.4,6.4,0,0,0,-10.88,-43.74,-0.54,-1.8,-15.03,-0.1,-9.72,-11.52,-10.62
Miles Sanders,CAR,RB,2,NO,0,0,0,15.24,74.8,0.37,1.42,9.18,0.06,0,0,0,14,43,0,3,4,0,10.98,12.4,11.69,4.7,7.7,6.2,0,0,0,-1.24,-31.8,-0.37,1.58,-5.18,-0.06,-6.28,-4.7,-5.49
Najee Harris,PIT,RB,2,CLE,0,0,0,15.37,63.97,0.37,2.23,12.17,0.08,0,0,0,11,43,0,1,0,0,10.31,12.54,11.42,4.3,5.3,4.8,0,0,0,-4.37,-20.97,-0.37,-1.23,-12.17,-0.08,-6.01,-7.24,-6.63
Jamaal Williams,NO,RB,2,CAR,0,0,0,15.28,62.81,0.43,1.14,7.09,0.05,0,0,0,9,29,0,0,0,0,9.87,11.01,10.44,2.9,2.9,2.9,0,0,0,-6.28,-33.81,-0.43,-1.14,-7.09,-0.05,-6.97,-8.11,-7.54
Jaylen Warren,PIT,RB,2,CLE,0,0,0,8.25,38.41,0.21,1.39,8.88,0.05,0,0,0,6,20,0,4,66,0,6.29,7.68,6.98,8.6,12.6,10.6,0,0,0,-2.25,-18.41,-0.21,2.61,57.12,-0.05,2.31,4.92,3.61
Chuba Hubbard,CAR,RB,2,NO,0,0,0,7.62,33.67,0.18,1.44,10.89,0.06,0,0,0,2,16,0,5,34,0,5.9,7.34,6.62,5,10,7.5,0,0,0,-5.62,-17.67,-0.18,3.56,23.11,-0.06,-0.9,2.66,0.88
Tony Jones,NO,RB,2,CAR,0,0,0,3.49,14.41,0.07,0.78,5.3,0.04,0,0,0,12,34,0,0,0,0,2.63,3.41,3.02,3.4,3.4,3.4,0,0,0,8.51,19.59,-0.07,-0.78,-5.3,-0.04,0.77,-0.01,0.38
Jerome Ford,CLE,RB,2,PIT,0,0,0,4.57,19.1,0.08,0.21,1.63,0.01,0,0,0,17,108,0,3,25,1,2.61,2.82,2.72,19.3,22.3,20.8,0,0,0,12.43,88.9,-0.08,2.79,23.37,0.99,16.69,19.48,18.08
Pierre Strong,CLE,RB,2,PIT,0,0,0,0.33,1.4,0.01,0.21,1.62,0.01,0,0,0,2,1,0,0,0,0,0.42,0.63,0.52,0.1,0.1,0.1,0,0,0,1.67,-0.4,-0.01,-0.21,-1.62,-0.01,-0.32,-0.53,-0.43
