PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Emari Demercado,ARI,RB,6,LA,0,0,0,9.27,37.92,0.28,0.98,6.69,0.03,0,0,0,2,11,0,1,6,0,6.32,7.3,6.81,1.7,2.7,2.2,0,0,0,-7.27,-26.92,-0.28,0.02,-0.69,-0.03,-4.62,-4.6,-4.61
Ke'Shawn Vaughn,TB,RB,6,DET,0,0,0,8.06,32.05,0.26,0.66,4.42,0.03,0,0,0,6,9,0,0,0,0,5.39,6.05,5.72,0.9,0.9,0.9,0,0,0,-2.06,-23.05,-0.26,-0.66,-4.42,-0.03,-4.49,-5.15,-4.82
Kenneth Gainwell,PHI,RB,6,NYJ,0,0,0,6.82,27.96,0.2,1.42,9.47,0.05,0,0,0,2,13,0,1,4,0,5.24,6.66,5.95,1.7,2.7,2.2,0,0,0,-4.82,-14.96,-0.2,-0.42,-5.47,-0.05,-3.54,-3.96,-3.75
Dalvin Cook,NYJ,RB,6,PHI,0,0,0,5.36,24.02,0.15,1.26,8.57,0.04,0,0,0,3,12,0,1,2,0,4.4,5.66,5.03,1.4,2.4,1.9,0,0,0,-2.36,-12.02,-0.15,-0.26,-6.57,-0.04,-3,-3.26,-3.13
Craig Reynolds,DET,RB,6,TB,0,0,0,5.68,23.23,0.18,0.83,5.92,0.05,0,0,0,10,15,0,2,28,0,4.3,5.13,4.72,4.3,6.3,5.3,0,0,0,4.32,-8.23,-0.18,1.17,22.08,-0.05,0,1.17,0.58
Ronnie Rivers,LA,RB,6,ARI,0,0,0,5.84,24.18,0.18,0.79,4.97,0.05,0,0,0,3,9,0,1,4,0,4.3,5.09,4.7,1.3,2.3,1.8,0,0,0,-2.84,-15.18,-0.18,0.21,-0.97,-0.05,-3,-2.79,-2.9
Zamir White,LV,RB,6,NE,0,0,0,3.7,14.86,0.08,0.48,3.3,0.02,0,0,0,2,2,0,2,7,0,2.42,2.9,2.66,0.9,2.9,1.9,0,0,0,-1.7,-12.86,-0.08,1.52,3.7,-0.02,-1.52,0,-0.76
Ty Montgomery,NE,RB,6,LV,0,0,0,1.29,5.42,0.04,0.97,6.95,0.04,0,0,0,0,0,0,1,9,0,1.72,2.69,2.2,0.9,1.9,1.4,0,0,0,-1.29,-5.42,-0.04,0.03,2.05,-0.04,-0.82,-0.79,-0.81
Michael Carter,NYJ,RB,6,PHI,0,0,0,1.21,4.82,0.04,0.91,6.77,0.04,0,0,0,1,5,0,0,0,0,1.64,2.55,2.09,0.5,0.5,0.5,0,0,0,-0.21,0.18,-0.04,-0.91,-6.77,-0.04,-1.14,-2.05,-1.59
Boston Scott,PHI,RB,6,NYJ,0,0,0,0.31,1.28,0.01,0.24,1.66,0.01,0,0,0,2,2,0,1,14,0,0.41,0.65,0.53,1.6,2.6,2.1,0,0,0,1.69,0.72,-0.01,0.76,12.34,-0.01,1.19,1.95,1.57
Damien Williams,ARI,RB,6,LA,0,0,0,0.27,1.13,0.01,0.25,1.8,0.01,0,0,0,8,36,0,1,8,0,0.41,0.66,0.53,4.4,5.4,4.9,0,0,0,7.73,34.87,-0.01,0.75,6.2,-0.01,3.99,4.74,4.36
Zach Evans,LA,RB,6,ARI,0,0,0,0.27,1.1,0.01,0,0,0,0,0,0,4,10,0,0,0,0,0.17,0.17,0.17,1,1,1,0,0,0,3.73,8.9,-0.01,0,0,0,0.83,0.83,0.83
Saquon Barkley,NYG,RB,6,BUF,0,0,0,16.66,71.64,0.32,3.27,19.67,0.09,0,0,0,24,93,0,4,5,0,11.59,14.86,13.22,9.8,13.8,11.8,0,0,0,7.34,21.36,-0.32,0.73,-14.67,-0.09,-1.79,-1.06,-1.42
James Cook,BUF,RB,6,NYG,0,0,0,11.4,53.02,0.37,1.87,14.73,0.1,0,0,0,14,71,0,0,0,0,9.6,11.47,10.54,7.1,7.1,7.1,0,0,0,2.6,17.98,-0.37,-1.87,-14.73,-0.1,-2.5,-4.37,-3.44
Damien Harris,BUF,RB,6,NYG,0,0,0,5.81,26.57,0.23,0.58,4.01,0.03,0,0,0,1,1,0,0,0,0,4.62,5.2,4.91,0.1,0.1,0.1,0,0,0,-4.81,-25.57,-0.23,-0.58,-4.01,-0.03,-4.52,-5.1,-4.81
Latavius Murray,BUF,RB,6,NYG,0,0,0,4.7,21.29,0.2,0.77,5.2,0.04,0,0,0,12,45,0,0,0,0,4.09,4.86,4.47,4.5,4.5,4.5,0,0,0,7.3,23.71,-0.2,-0.77,-5.2,-0.04,0.41,-0.36,0.03
Matt Breida,NYG,RB,6,BUF,0,0,0,2.82,12.86,0.05,0.46,3.55,0.01,0,0,0,4,13,0,0,0,0,2,2.46,2.23,1.3,1.3,1.3,0,0,0,1.18,0.14,-0.05,-0.46,-3.55,-0.01,-0.7,-1.16,-0.93
Eric Gray,NYG,RB,6,BUF,0,0,0,0.94,3.8,0.02,0.22,1.55,0.01,0,0,0,1,2,0,0,0,0,0.72,0.94,0.83,0.2,0.2,0.2,0,0,0,0.06,-1.8,-0.02,-0.22,-1.55,-0.01,-0.52,-0.74,-0.63
Tony Pollard,DAL,RB,6,LAC,0,0,0,16.77,82.81,0.54,3.19,25.67,0.19,0,0,0,15,30,0,6,80,0,15.23,18.42,16.82,11,17,14,0,0,0,-1.77,-52.81,-0.54,2.81,54.33,-0.19,-4.23,-1.42,-2.82
Austin Ekeler,LAC,RB,6,DAL,0,0,0,13.24,58.98,0.4,4.2,29.69,0.26,0,0,0,14,27,0,4,35,0,12.83,17.03,14.93,6.2,10.2,8.2,0,0,0,0.76,-31.98,-0.4,-0.2,5.31,-0.26,-6.63,-6.83,-6.73
Rico Dowdle,DAL,RB,6,LAC,0,0,0,5.45,23.25,0.15,0.91,6.14,0.05,0,0,0,3,12,0,0,0,0,4.14,5.05,4.6,1.2,1.2,1.2,0,0,0,-2.45,-11.25,-0.15,-0.91,-6.14,-0.05,-2.94,-3.85,-3.39
Joshua Kelley,LAC,RB,6,DAL,0,0,0,5.09,19.94,0.1,0.55,3.72,0.02,0,0,0,1,2,0,1,2,0,3.09,3.64,3.36,0.4,1.4,0.9,0,0,0,-4.09,-17.94,-0.1,0.45,-1.72,-0.02,-2.69,-2.24,-2.46
Isaiah Spiller,LAC,RB,6,DAL,0,0,0,2.55,10.01,0.06,0.4,2.79,0.02,0,0,0,1,2,0,0,0,0,1.76,2.16,1.96,0.2,0.2,0.2,0,0,0,-1.55,-8.01,-0.06,-0.4,-2.79,-0.02,-1.56,-1.96,-1.76
