PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Javonte Williams,DEN,RB,4,CHI,0,0,0,14.37,64.07,0.46,3.04,22.19,0.2,0,0,0,2,0,0,3,9,0,12.59,15.63,14.11,0.9,3.9,2.4,0,0,0,-12.37,-64.07,-0.46,-0.04,-13.19,-0.2,-11.69,-11.73,-11.71
Joe Mixon,CIN,RB,4,TEN,0,0,0,16.42,64.67,0.42,2.98,19.01,0.13,0,0,0,14,67,0,1,9,0,11.67,14.65,13.16,7.6,8.6,8.1,0,0,0,-2.42,2.33,-0.42,-1.98,-10.01,-0.13,-4.07,-6.05,-5.06
Rachaad White,TB,RB,4,NO,0,0,0,16.82,71.69,0.4,2.3,14.16,0.09,0,0,0,15,56,0,3,22,0,11.52,13.82,12.67,7.8,10.8,9.3,0,0,0,-1.82,-15.69,-0.4,0.7,7.84,-0.09,-3.72,-3.02,-3.37
D'Andre Swift,PHI,RB,4,WSH,0,0,0,13.38,59.92,0.5,2.25,14.41,0.1,0,0,0,14,56,0,4,23,0,11.03,13.28,12.16,7.9,11.9,9.9,0,0,0,0.62,-3.92,-0.5,1.75,8.59,-0.1,-3.13,-1.38,-2.25
Raheem Mostert,MIA,RB,4,BUF,0,0,0,10.93,54.62,0.4,2.67,21.95,0.14,0,0,0,7,9,0,3,36,0,10.9,13.57,12.24,4.5,7.5,6,0,0,0,-3.93,-45.62,-0.4,0.33,14.05,-0.14,-6.4,-6.07,-6.24
Brian Robinson,WSH,RB,4,PHI,0,0,0,17.67,75.49,0.41,0.92,6.4,0.03,0,0,0,14,45,0,2,6,0,10.83,11.75,11.29,5.1,7.1,6.1,0,0,0,-3.67,-30.49,-0.41,1.08,-0.4,-0.03,-5.73,-4.65,-5.19
Dameon Pierce,HOU,RB,4,PIT,0,0,0,15.5,66.61,0.39,1.83,12.88,0.09,0,0,0,24,81,0,1,27,0,10.83,12.66,11.74,10.8,11.8,11.3,0,0,0,8.5,14.39,-0.39,-0.83,14.12,-0.09,-0.03,-0.86,-0.45
Najee Harris,PIT,RB,4,HOU,0,0,0,14.55,60.33,0.5,1.99,11.29,0.09,0,0,0,14,71,0,1,32,0,10.7,12.69,11.69,10.3,11.3,10.8,0,0,0,-0.55,10.67,-0.5,-0.99,20.71,-0.09,-0.4,-1.39,-0.89
James Cook,BUF,RB,4,MIA,0,0,0,12.99,58.72,0.4,2.16,15.64,0.12,0,0,0,12,29,0,1,48,0,10.56,12.72,11.64,7.7,8.7,8.2,0,0,0,-0.99,-29.72,-0.4,-1.16,32.36,-0.12,-2.86,-4.02,-3.44
Alexander Mattison,MIN,RB,4,CAR,0,0,0,14.14,60.3,0.44,1.75,11.43,0.1,0,0,0,17,95,0,1,3,0,10.41,12.16,11.28,9.8,10.8,10.3,0,0,0,2.86,34.7,-0.44,-0.75,-8.43,-0.1,-0.61,-1.36,-0.98
Alvin Kamara,NO,RB,4,TB,0,0,0,13.86,59.43,0.27,2.25,18.36,0.07,0,0,0,11,51,0,13,33,0,9.82,12.07,10.94,8.4,21.4,14.9,0,0,0,-2.86,-8.43,-0.27,10.75,14.64,-0.07,-1.42,9.33,3.96
Jaylen Warren,PIT,RB,4,HOU,0,0,0,10.08,46.91,0.37,2.56,17.92,0.11,0,0,0,8,29,0,6,26,0,9.36,11.92,10.64,5.5,11.5,8.5,0,0,0,-2.08,-17.91,-0.37,3.44,8.08,-0.11,-3.86,-0.42,-2.14
Jerome Ford,CLE,RB,4,BAL,0,0,0,13.73,58.66,0.33,1.21,8.4,0.04,0,0,0,9,26,0,5,19,0,8.93,10.14,9.54,4.5,9.5,7,0,0,0,-4.73,-32.66,-0.33,3.79,10.6,-0.04,-4.43,-0.64,-2.54
Tyler Allgeier,ATL,RB,4,JAC,0,0,0,12.62,56.49,0.35,1.02,7.4,0.04,0,0,0,7,16,0,1,-4,0,8.73,9.75,9.24,1.2,2.2,1.7,0,0,0,-5.62,-40.49,-0.35,-0.02,-11.4,-0.04,-7.53,-7.55,-7.54
Roschon Johnson,CHI,RB,4,DEN,0,0,0,9.36,43.11,0.33,1.93,13.92,0.11,0,0,0,5,13,0,1,2,0,8.34,10.27,9.3,1.5,2.5,2,0,0,0,-4.36,-30.11,-0.33,-0.93,-11.92,-0.11,-6.84,-7.77,-7.3
Khalil Herbert,CHI,RB,4,DEN,0,0,0,10.61,48.85,0.36,0.88,6.54,0.05,0,0,0,18,103,0,4,19,1,8,8.88,8.44,18.2,22.2,20.2,0,0,0,7.39,54.15,-0.36,3.12,12.46,0.95,10.2,13.32,11.76
De'Von Achane,MIA,RB,4,BUF,0,0,0,8.74,41.02,0.29,1.32,9.77,0.07,0,0,0,8,101,0,3,19,0,7.24,8.56,7.9,12,15,13.5,0,0,0,-0.74,59.98,-0.29,1.68,9.23,-0.07,4.76,6.44,5.6
Kenneth Gainwell,PHI,RB,4,WSH,0,0,0,8.28,36.75,0.29,1.77,11.52,0.08,0,0,0,5,16,0,2,7,0,7.05,8.82,7.94,2.3,4.3,3.3,0,0,0,-3.28,-20.75,-0.29,0.23,-4.52,-0.08,-4.75,-4.52,-4.64
Tyjae Spears,TEN,RB,4,CIN,0,0,0,7.44,33.34,0.2,2.22,15.75,0.09,0,0,0,5,40,0,3,18,0,6.65,8.87,7.76,5.8,8.8,7.3,0,0,0,-2.44,6.66,-0.2,0.78,2.25,-0.09,-0.85,-0.07,-0.46
Cam Akers,MIN,RB,4,CAR,0,0,0,8.87,38.34,0.28,0.66,4.58,0.04,0,0,0,5,40,0,2,11,0,6.21,6.87,6.54,5.1,7.1,6.1,0,0,0,-3.87,1.66,-0.28,1.34,6.42,-0.04,-1.11,0.23,-0.44
Kareem Hunt,CLE,RB,4,BAL,0,0,0,7.17,30.63,0.2,1.96,13.75,0.07,0,0,0,5,12,0,0,0,0,6.06,8.02,7.04,1.2,1.2,1.2,0,0,0,-2.17,-18.63,-0.2,-1.96,-13.75,-0.07,-4.86,-6.82,-5.84
Devin Singletary,HOU,RB,4,PIT,0,0,0,8.31,38.42,0.19,1.01,7.03,0.05,6,1,0,7,25,0,1,11,0,5.98,6.99,6.48,7.84,8.84,8.34,6,1,0,-1.31,-13.42,-0.19,-0.01,3.97,-0.05,1.86,1.85,1.85
Antonio Gibson,WSH,RB,4,PHI,0,0,0,4.92,20.84,0.14,2.89,20.47,0.1,0,0,0,6,19,0,1,7,0,5.57,8.46,7.02,2.6,3.6,3.1,0,0,0,1.08,-1.84,-0.14,-1.89,-13.47,-0.1,-2.97,-4.86,-3.92
Gus Edwards,BAL,RB,4,CLE,0,0,0,8.11,40.17,0.2,0.22,1.54,0.01,0,0,0,15,48,0,2,1,0,5.43,5.65,5.54,4.9,6.9,5.9,0,0,0,6.89,7.83,-0.2,1.78,-0.54,-0.01,-0.53,1.25,0.36
Samaje Perine,DEN,RB,4,CHI,0,0,0,4.26,18.49,0.13,2.05,15.64,0.13,0,0,0,6,12,0,2,23,0,4.97,7.02,5.99,3.5,5.5,4.5,0,0,0,1.74,-6.49,-0.13,-0.05,7.36,-0.13,-1.47,-1.52,-1.49
Chuba Hubbard,CAR,RB,4,MIN,0,0,0,5.04,21.9,0.14,1.77,13.77,0.07,0,0,0,14,41,0,2,12,0,4.83,6.6,5.72,5.3,7.3,6.3,0,0,0,8.96,19.1,-0.14,0.23,-1.77,-0.07,0.47,0.7,0.58
Justice Hill,BAL,RB,4,CLE,0,0,0,7.01,32.09,0.18,0.55,3.42,0.02,0,0,0,3,33,0,0,0,0,4.75,5.3,5.03,3.3,3.3,3.3,0,0,0,-4.01,0.91,-0.18,-0.55,-3.42,-0.02,-1.45,-2,-1.73
Kendre Miller,NO,RB,4,TB,0,0,0,6.71,28.39,0.09,0.65,4.49,0.02,0,0,0,1,3,0,1,5,0,3.95,4.6,4.28,0.8,1.8,1.3,0,0,0,-5.71,-25.39,-0.09,0.35,0.51,-0.02,-3.15,-2.8,-2.98
Ronnie Rivers,LA,RB,4,IND,0,0,0,4.08,16.92,0.1,1.23,8.32,0.06,0,0,0,9,47,0,2,10,0,3.48,4.71,4.1,5.7,7.7,6.7,0,0,0,4.92,30.08,-0.1,0.77,1.68,-0.06,2.22,2.99,2.61
Tank Bigsby,JAC,RB,4,ATL,0,0,0,3.33,15.06,0.09,1.04,7.21,0.05,0,0,0,3,10,0,0,0,0,3.07,4.11,3.59,1,1,1,0,0,0,-0.33,-5.06,-0.09,-1.04,-7.21,-0.05,-2.07,-3.11,-2.59
Latavius Murray,BUF,RB,4,MIA,0,0,0,3.25,13.87,0.13,0.83,5.52,0.04,0,0,0,4,32,0,2,24,0,2.96,3.79,3.38,5.6,7.6,6.6,0,0,0,0.75,18.13,-0.13,1.17,18.48,-0.04,2.64,3.81,3.22
Jaleel McLaughlin,DEN,RB,4,CHI,0,0,0,3.86,16.6,0.12,0.25,1.99,0.02,0,0,0,7,72,0,3,32,1,2.7,2.95,2.82,16.4,19.4,17.9,0,0,0,3.14,55.4,-0.12,2.75,30.01,0.98,13.7,16.45,15.08
Damien Harris,BUF,RB,4,MIA,0,0,0,2.6,11.66,0.1,0.54,3.77,0.03,0,0,0,6,29,0,0,0,0,2.32,2.86,2.59,2.9,2.9,2.9,0,0,0,3.4,17.34,-0.1,-0.54,-3.77,-0.03,0.58,0.04,0.31
Trey Sermon,IND,RB,4,LA,0,0,0,2.73,11.58,0.06,0.41,3.17,0.02,0,0,0,3,7,0,0,0,0,1.95,2.36,2.15,0.7,0.7,0.7,0,0,0,0.27,-4.58,-0.06,-0.41,-3.17,-0.02,-1.25,-1.66,-1.45
Trayveon Williams,CIN,RB,4,TEN,0,0,0,2.53,10.33,0.05,0.53,3.46,0.02,0,0,0,1,4,0,0,0,0,1.8,2.33,2.06,0.4,0.4,0.4,0,0,0,-1.53,-6.33,-0.05,-0.53,-3.46,-0.02,-1.4,-1.93,-1.66
Melvin Gordon,BAL,RB,4,CLE,0,0,0,1.87,8.22,0.06,0.43,2.92,0.02,0,0,0,3,21,0,1,23,0,1.59,2.02,1.81,4.4,5.4,4.9,0,0,0,1.13,12.78,-0.06,0.57,20.08,-0.02,2.81,3.38,3.1
Pierre Strong,CLE,RB,4,BAL,0,0,0,2.14,9,0.04,0.24,1.68,0.01,0,0,0,5,49,0,0,0,0,1.37,1.61,1.49,4.9,4.9,4.9,0,0,0,2.86,40,-0.04,-0.24,-1.68,-0.01,3.53,3.29,3.41
Ke'Shawn Vaughn,TB,RB,4,NO,0,0,0,1.35,5.71,0.03,0.44,3.08,0.02,0,0,0,9,16,0,1,3,0,1.18,1.62,1.4,1.9,2.9,2.4,0,0,0,7.65,10.29,-0.03,0.56,-0.08,-0.02,0.72,1.28,1
Alec Ingold,MIA,RB,4,BUF,0,0,0,0.49,2.03,0.01,0.53,4.29,0.03,0,0,0,0,0,0,1,23,0,0.87,1.4,1.14,2.3,3.3,2.8,0,0,0,-0.49,-2.03,-0.01,0.47,18.71,-0.03,1.43,1.9,1.66
Mike Boone,HOU,RB,4,PIT,0,0,0,0.56,2.46,0.01,0.45,3.56,0.02,0,0,0,1,4,0,0,0,0,0.78,1.23,1.01,0.4,0.4,0.4,0,0,0,0.44,1.54,-0.01,-0.45,-3.56,-0.02,-0.38,-0.83,-0.61
Patrick Ricard,BAL,RB,4,CLE,0,0,0,0.31,1.34,0.01,0.22,1.4,0.01,0,0,0,0,0,0,1,14,0,0.39,0.61,0.5,1.4,2.4,1.9,0,0,0,-0.31,-1.34,-0.01,0.78,12.6,-0.01,1.01,1.79,1.4
Adam Prentice,NO,RB,4,TB,0,0,0,0.29,1.23,0,0.22,1.48,0.01,0,0,0,1,5,0,1,5,0,0.33,0.55,0.44,1,2,1.5,0,0,0,0.71,3.77,0,0.78,3.52,-0.01,0.67,1.45,1.06
Christian McCaffrey,SF,RB,4,ARI,0,0,0,20.47,96.48,0.9,5.05,40.19,0.33,0,0,0,20,106,0,7,71,1,21.05,26.1,23.58,23.7,30.7,27.2,0,0,0,-0.47,9.52,-0.9,1.95,30.81,0.67,2.65,4.6,3.62
Tony Pollard,DAL,RB,4,NE,0,0,0,18.97,89.21,0.63,2.99,23.46,0.15,0,0,0,11,47,0,3,13,0,15.95,18.94,17.44,6,9,7.5,0,0,0,-7.97,-42.21,-0.63,0.01,-10.46,-0.15,-9.95,-9.94,-9.94
Josh Jacobs,LV,RB,4,LAC,0,0,0,17.45,79.02,0.61,2.88,18.98,0.12,0,0,0,17,58,0,8,81,0,14.18,17.06,15.62,13.9,21.9,17.9,0,0,0,-0.45,-21.02,-0.61,5.12,62.02,-0.12,-0.28,4.84,2.28
Rhamondre Stevenson,NE,RB,4,DAL,0,0,0,15.83,70.34,0.43,3.16,20.09,0.11,0,0,0,14,30,0,2,10,0,12.28,15.44,13.86,4,6,5,0,0,0,-1.83,-40.34,-0.43,-1.16,-10.09,-0.11,-8.28,-9.44,-8.86
Joshua Kelley,LAC,RB,4,LV,0,0,0,15.22,64.71,0.55,1.68,11.49,0.09,0,0,0,17,65,0,0,0,0,11.46,13.14,12.3,6.5,6.5,6.5,0,0,0,1.78,0.29,-0.55,-1.68,-11.49,-0.09,-4.96,-6.64,-5.8
James Conner,ARI,RB,4,SF,0,0,0,16.21,64.35,0.44,2.45,18.02,0.05,0,0,0,12,52,0,1,4,0,11.18,13.63,12.4,5.6,6.6,6.1,0,0,0,-4.21,-12.35,-0.44,-1.45,-14.02,-0.05,-5.58,-7.03,-6.3
Ezekiel Elliott,NE,RB,4,DAL,0,0,0,8.33,34.26,0.26,1.04,6.07,0.04,0,0,0,6,16,0,2,6,0,5.83,6.87,6.35,2.2,4.2,3.2,0,0,0,-2.33,-18.26,-0.26,0.96,-0.07,-0.04,-3.63,-2.67,-3.15
Isaiah Spiller,LAC,RB,4,LV,0,0,0,6.49,27.3,0.21,0.86,6.12,0.05,0,0,0,5,12,0,2,15,0,4.9,5.76,5.33,2.7,4.7,3.7,0,0,0,-1.49,-15.3,-0.21,1.14,8.88,-0.05,-2.2,-1.06,-1.63
Rico Dowdle,DAL,RB,4,NE,0,0,0,4.93,21.79,0.15,0.83,5.87,0.04,0,0,0,3,9,0,1,8,0,3.91,4.74,4.32,1.7,2.7,2.2,0,0,0,-1.93,-12.79,-0.15,0.17,2.13,-0.04,-2.21,-2.04,-2.12
Zamir White,LV,RB,4,LAC,0,0,0,4.49,21.08,0.15,0.47,3.24,0.02,0,0,0,3,15,0,0,0,0,3.45,3.92,3.68,1.5,1.5,1.5,0,0,0,-1.49,-6.08,-0.15,-0.47,-3.24,-0.02,-1.95,-2.42,-2.18
Emari Demercado,ARI,RB,4,SF,0,0,0,3.67,14.82,0.07,0.98,7.28,0.03,0,0,0,1,3,0,3,21,0,2.81,3.79,3.3,2.4,5.4,3.9,0,0,0,-2.67,-11.82,-0.07,2.02,13.72,-0.03,-0.41,1.61,0.6
Jordan Mason,SF,RB,4,ARI,0,0,0,1.92,8.36,0.06,0.35,2.59,0.02,0,0,0,3,10,0,1,13,0,1.58,1.93,1.76,2.3,3.3,2.8,0,0,0,1.08,1.64,-0.06,0.65,10.41,-0.02,0.72,1.37,1.04
Ameer Abdullah,LV,RB,4,LAC,0,0,0,1.03,4.36,0.03,0.92,6.65,0.05,0,0,0,0,0,0,2,14,0,1.58,2.5,2.04,1.4,3.4,2.4,0,0,0,-1.03,-4.36,-0.03,1.08,7.35,-0.05,-0.18,0.9,0.36
Deuce Vaughn,DAL,RB,4,NE,0,0,0,1.79,7.39,0.05,0.48,3.46,0.03,0,0,0,8,9,0,1,2,0,1.57,2.05,1.81,1.1,2.1,1.6,0,0,0,6.21,1.61,-0.05,0.52,-1.46,-0.03,-0.47,0.05,-0.21
Kyle Juszczyk,SF,RB,4,ARI,0,0,0,0.64,2.71,0.02,0.58,5.55,0.04,0,0,0,2,3,0,1,4,0,1.19,1.77,1.48,0.7,1.7,1.2,0,0,0,1.36,0.29,-0.02,0.42,-1.55,-0.04,-0.49,-0.07,-0.28
Hunter Luepke,DAL,RB,4,NE,0,0,0,0.6,2.48,0.02,0.24,1.75,0.01,0,0,0,2,4,0,0,0,0,0.6,0.84,0.72,0.4,0.4,0.4,0,0,0,1.4,1.52,-0.02,-0.24,-1.75,-0.01,-0.2,-0.44,-0.32
Isiah Pacheco,KC,RB,4,NYJ,0,0,0,11.8,52.45,0.33,1.38,10.19,0.07,0,0,0,20,115,0,3,43,0,8.66,10.04,9.35,15.8,18.8,17.3,0,0,0,8.2,62.55,-0.33,1.62,32.81,-0.07,7.14,8.76,7.95
Dalvin Cook,NYJ,RB,4,KC,0,0,0,11.05,49.8,0.27,1.95,14.21,0.07,0,0,0,5,16,0,1,2,0,8.44,10.39,9.41,1.8,2.8,2.3,0,0,0,-6.05,-33.8,-0.27,-0.95,-12.21,-0.07,-6.64,-7.59,-7.11
Clyde Edwards-Helaire,KC,RB,4,NYJ,0,0,0,6.95,30.48,0.19,0.8,6.06,0.04,0,0,0,3,12,0,1,1,0,5.03,5.83,5.43,1.3,2.3,1.8,0,0,0,-3.95,-18.48,-0.19,0.2,-5.06,-0.04,-3.73,-3.53,-3.63
Jerick McKinnon,KC,RB,4,NYJ,0,0,0,1.71,7.03,0.04,2.57,21.22,0.15,0,0,0,3,7,0,0,0,0,3.96,6.53,5.24,0.7,0.7,0.7,0,0,0,1.29,-0.03,-0.04,-2.57,-21.22,-0.15,-3.26,-5.83,-4.54
Michael Carter,NYJ,RB,4,KC,0,0,0,0.71,2.94,0.02,0.38,3,0.01,0,0,0,1,9,0,2,12,0,0.77,1.15,0.96,2.1,4.1,3.1,0,0,0,0.29,6.06,-0.02,1.62,9,-0.01,1.33,2.95,2.14
Kenneth Walker,SEA,RB,4,NYG,0,0,0,15.59,72.32,0.6,2.09,15.35,0.1,0,0,0,17,79,0,0,0,0,12.97,15.06,14.02,7.9,7.9,7.9,0,0,0,1.41,6.68,-0.6,-2.09,-15.35,-0.1,-5.07,-7.16,-6.12
Matt Breida,NYG,RB,4,SEA,0,0,0,9.63,44.97,0.3,1.1,7.9,0.05,0,0,0,14,30,0,5,48,0,7.39,8.49,7.94,7.8,12.8,10.3,0,0,0,4.37,-14.97,-0.3,3.9,40.1,-0.05,0.41,4.31,2.36
Gary Brightwell,NYG,RB,4,SEA,0,0,0,9.06,38.34,0.29,0.98,6.79,0.04,0,0,0,4,9,0,1,10,0,6.49,7.47,6.98,1.9,2.9,2.4,0,0,0,-5.06,-29.34,-0.29,0.02,3.21,-0.04,-4.59,-4.57,-4.58
Zach Charbonnet,SEA,RB,4,NYG,0,0,0,5.85,27.17,0.19,1.03,7.39,0.05,0,0,0,5,31,0,1,9,0,4.9,5.93,5.42,4,5,4.5,0,0,0,-0.85,3.83,-0.19,-0.03,1.61,-0.05,-0.9,-0.93,-0.92
