PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
James Cook,BUF,RB,3,WSH,0,0,0,13.58,61.07,0.34,2.27,15.99,0.12,0,0,0,15,98,0,2,14,0,10.47,12.74,11.6,11.2,13.2,12.2,0,0,0,1.42,36.93,-0.34,-0.27,-1.99,-0.12,0.73,0.46,0.59
Dameon Pierce,HOU,RB,3,JAC,0,0,0,15.32,64.76,0.37,1.89,12.83,0.07,0,0,0,14,31,0,3,28,0,10.4,12.29,11.34,5.9,8.9,7.4,0,0,0,-1.32,-33.76,-0.37,1.11,15.17,-0.07,-4.5,-3.39,-3.94
Jerome Ford,CLE,RB,3,TEN,0,0,0,16.22,64.89,0.33,1.7,12.74,0.08,0,0,0,10,18,0,2,33,1,10.22,11.92,11.07,11.1,13.1,12.1,0,0,0,-6.22,-46.89,-0.33,0.3,20.26,0.92,0.88,1.18,1.03
Dalvin Cook,NYJ,RB,3,NE,0,0,0,12.79,57.32,0.31,1.82,13.58,0.06,0,0,0,8,18,0,3,11,0,9.31,11.13,10.22,2.9,5.9,4.4,0,0,0,-4.79,-39.32,-0.31,1.18,-2.58,-0.06,-6.41,-5.23,-5.82
Kareem Hunt,CLE,RB,3,TEN,0,0,0,8.43,34.79,0.25,1.83,13.65,0.09,0,0,0,5,13,0,2,22,0,6.88,8.71,7.8,3.5,5.5,4.5,0,0,0,-3.43,-21.79,-0.25,0.17,8.35,-0.09,-3.38,-3.21,-3.3
Kendre Miller,NO,RB,3,GB,0,0,0,9.76,42,0.19,1.13,8.2,0.04,0,0,0,9,34,0,1,0,0,6.4,7.53,6.96,3.4,4.4,3.9,0,0,0,-0.76,-8,-0.19,-0.13,-8.2,-0.04,-3,-3.13,-3.06
Tony Jones,NO,RB,3,GB,0,0,0,10.18,42.62,0.19,0.79,5.61,0.03,0,0,0,8,31,0,4,21,0,6.14,6.93,6.54,5.2,9.2,7.2,0,0,0,-2.18,-11.62,-0.19,3.21,15.39,-0.03,-0.94,2.27,0.66
Samaje Perine,DEN,RB,3,MIA,0,0,0,6.55,27.46,0.17,1.95,14.48,0.11,0,0,0,3,9,0,2,15,0,5.87,7.82,6.84,2.4,4.4,3.4,0,0,0,-3.55,-18.46,-0.17,0.05,0.52,-0.11,-3.47,-3.42,-3.44
Devin Singletary,HOU,RB,3,JAC,0,0,0,7.24,32.71,0.17,1.28,8.72,0.05,0,0,0,9,41,0,2,4,0,5.46,6.74,6.1,4.5,6.5,5.5,0,0,0,1.76,8.29,-0.17,0.72,-4.72,-0.05,-0.96,-0.24,-0.6
Tyjae Spears,TEN,RB,3,CLE,0,0,0,6.2,28.88,0.14,1.68,11.77,0.06,0,0,0,4,6,0,4,3,0,5.26,6.94,6.1,0.9,4.9,2.9,0,0,0,-2.2,-22.88,-0.14,2.32,-8.77,-0.06,-4.36,-2.04,-3.2
Ezekiel Elliott,NE,RB,3,NYJ,0,0,0,7.43,30.25,0.23,0.66,3.69,0.02,0,0,0,16,80,0,1,7,0,4.89,5.55,5.22,8.7,9.7,9.2,0,0,0,8.57,49.75,-0.23,0.34,3.31,-0.02,3.81,4.15,3.98
De'Von Achane,MIA,RB,3,DEN,0,0,0,5.97,25.24,0.18,1.19,9.51,0.07,0,0,0,18,203,0,4,30,2,4.97,6.16,5.56,35.3,39.3,37.3,0,0,0,12.03,177.76,-0.18,2.81,20.49,1.93,30.33,33.14,31.74
Craig Reynolds,DET,RB,3,ATL,0,0,0,6.41,27.2,0.17,1.04,8.62,0.06,0,0,0,4,15,0,0,0,0,4.96,6,5.48,1.5,1.5,1.5,0,0,0,-2.41,-12.2,-0.17,-1.04,-8.62,-0.06,-3.46,-4.5,-3.98
Antonio Gibson,WSH,RB,3,BUF,0,0,0,4.85,20.68,0.14,2.19,15.5,0.09,0,0,0,2,17,0,3,7,0,5,7.19,6.1,2.4,5.4,3.9,0,0,0,-2.85,-3.68,-0.14,0.81,-8.5,-0.09,-2.6,-1.79,-2.19
