PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Tyreek Hill,MIA,WR,4,BUF,0,0,0,0.49,2.89,0.02,7.49,111.51,0.78,0,0,0,1,14,0,3,58,0,16.24,23.73,19.98,7.2,10.2,8.7,0,0,0,0.51,11.11,-0.02,-4.49,-53.51,-0.78,-9.04,-13.53,-11.28
Justin Jefferson,MIN,WR,4,CAR,0,0,0,0,0,0,6.98,94.77,0.62,0,0,0,0,0,0,6,85,2,13.2,20.18,16.69,20.5,26.5,23.5,0,0,0,0,0,0,-0.98,-9.77,1.38,7.3,6.32,6.81
Stefon Diggs,BUF,WR,4,MIA,0,0,0,0,0,0,6.67,80.45,0.59,0,0,0,0,0,0,6,120,3,11.58,18.25,14.92,30,36,33,0,0,0,0,0,0,-0.67,39.55,2.41,18.42,17.75,18.08
Ja'Marr Chase,CIN,WR,4,TEN,0,0,0,0.51,2.67,0.02,6.38,79.67,0.54,0,0,0,0,0,0,7,73,0,11.59,17.97,14.78,7.3,14.3,10.8,0,0,0,-0.51,-2.67,-0.02,0.62,-6.67,-0.54,-4.29,-3.67,-3.98
Puka Nacua,LA,WR,4,IND,0,0,0,1.02,5.57,0.04,6.57,73.78,0.5,0,0,0,0,0,0,9,163,1,11.18,17.75,14.46,22.3,31.3,26.8,0,0,0,-1.02,-5.57,-0.04,2.43,89.22,0.5,11.12,13.55,12.34
AJ Brown,PHI,WR,4,WSH,0,0,0,0,0,0,5.27,79.25,0.48,0,0,0,0,0,0,9,175,2,10.8,16.07,13.44,29.5,38.5,34,0,0,0,0,0,0,3.73,95.75,1.52,18.7,22.43,20.56
Calvin Ridley,JAC,WR,4,ATL,0,0,0,0,0,0,5.92,74.13,0.53,0,0,0,0,0,0,2,38,1,10.59,16.51,13.55,9.8,11.8,10.8,0,0,0,0,0,0,-3.92,-36.13,0.47,-0.79,-4.71,-2.75
Jaylen Waddle,MIA,WR,4,BUF,0,0,0,0.24,1.4,0.01,4.81,78.35,0.39,0,0,0,0,0,0,4,46,0,10.37,15.18,12.77,4.6,8.6,6.6,0,0,0,-0.24,-1.4,-0.01,-0.81,-32.35,-0.39,-5.77,-6.58,-6.17
Tee Higgins,CIN,WR,4,TEN,0,0,0,0,0,0,5.52,68.78,0.41,0,0,0,0,0,0,2,19,0,9.34,14.86,12.1,1.9,3.9,2.9,0,0,0,0,0,0,-3.52,-49.78,-0.41,-7.44,-10.96,-9.2
DeVonta Smith,PHI,WR,4,WSH,0,0,0,0,0,0,5.25,67.41,0.43,0,0,0,0,0,0,7,78,0,9.32,14.57,11.94,7.8,14.8,11.3,0,0,0,0,0,0,1.75,10.59,-0.43,-1.52,0.23,-0.64
